"Time Step","Softwood Merchantable","Softwood Other","Softwood Foliage","Softwood Fine Roots","Softwood Coarse Roots","Aboveground Very Fast DOM","Belowground Very Fast DOM","Aboveground Fast DOM","Belowground Fast DOM","Medium DOM","Aboveground Slow DOM","Belowground Slow DOM","Softwood Stem Snag","Softwood Branch Snag","Hardwood Stem Snag","Hardwood Branch Snag",
503,39.173069,15.49395084,4.720347881,1.903217912,11.28077698,4.60202121734619,1.09028780460358,5.89659404754639,0.980549573898315,5.565833568573,24.7092208862305,76.6886291503906,5.09972858428955,1.00337445735931,0,0,
504,39.18023682,15.49578953,4.720823765,1.903279901,11.2828207,4.60238170623779,1.09032535552979,5.89769077301025,0.980797052383423,5.57529497146606,24.7297782897949,76.7072525024414,5.10221099853516,1.0035218000412,0,0,
505,39.18740845,15.4976244,4.721299171,1.903342009,11.28486347,4.60273313522339,1.09036219120026,5.89875555038452,0.981037318706512,5.5845799446106,24.7501087188721,76.7259521484375,5.10462427139282,1.00366508960724,0,0,
506,39.19458389,15.49946117,4.721774101,1.903403878,11.28690815,4.60307741165161,1.09039855003357,5.89979124069214,0.981271207332611,5.59369087219238,24.7702140808105,76.7447204589844,5.1069712638855,1.00380480289459,0,0,
507,39.20175552,15.50130272,4.722250462,1.903466105,11.28895283,4.60341548919678,1.0904346704483,5.90080070495605,0.981499373912811,5.60263013839722,24.7900943756104,76.7635498046875,5.10925531387329,1.00394153594971,0,0,
508,39.20892715,15.50313854,4.722725868,1.903527975,11.2909956,4.60374975204468,1.09047055244446,5.90178632736206,0.981722354888916,5.61140060424805,24.8097553253174,76.7824478149414,5.11147880554199,1.00407576560974,0,0,
509,39.21370697,15.50436115,4.723042965,1.903569341,11.29235744,4.60406827926636,1.0905042886734,5.90273904800415,0.981937646865845,5.62000513076782,24.829195022583,76.8014068603516,5.11363792419434,1.00420475006104,0,0,
510,39.22088242,15.50620747,4.723518848,1.903631449,11.29440403,4.60437536239624,1.09053647518158,5.90366220474243,0.982146024703979,5.62844562530518,24.8484134674072,76.820426940918,5.11573553085327,1.00432944297791,0,0,
511,39.22566223,15.50742912,4.723836422,1.903672695,11.29576492,4.60467290878296,1.09056770801544,5.90455770492554,0.982348263263702,5.63672494888306,24.8674144744873,76.8395004272461,5.11777400970459,1.0044504404068,0,0,
512,39.23283386,15.50926876,4.724311352,1.903734684,11.29781151,4.6049633026123,1.09059834480286,5.90542793273926,0.982545018196106,5.64484596252441,24.8861980438232,76.8586273193359,5.11975574493408,1.00456833839417,0,0,
513,39.23761749,15.51049519,4.724628448,1.903775811,11.2991724,4.60524797439575,1.09062850475311,5.90627574920654,0.982736766338348,5.65281057357788,24.9047660827637,76.877815246582,5.1216835975647,1.00468337535858,0,0,
514,39.24478912,15.51232624,4.725104809,1.903837919,11.30121517,4.60552883148193,1.09065854549408,5.90710306167603,0.982923984527588,5.66062164306641,24.9231224060059,76.8970565795898,5.12356090545654,1.0047961473465,0,0,
515,39.24956512,15.51355553,4.725421906,1.903878927,11.30257702,4.60580635070801,1.09068834781647,5.9079122543335,0.983107268810272,5.66828155517578,24.9412670135498,76.9163513183594,5.12538909912109,1.00490701198578,0,0,
516,39.25434875,15.51477814,4.725738525,1.903920293,11.30393982,4.60606908798218,1.09071600437164,5.90869331359863,0.983283936977386,5.6757926940918,24.9591999053955,76.9356994628906,5.12716293334961,1.00501322746277,0,0,
517,39.25912857,15.51600838,4.726056099,1.903961658,11.30530357,4.60632038116455,1.09074223041534,5.90944862365723,0.983454585075378,5.68315744400024,24.9769248962402,76.9550857543945,5.12888526916504,1.00511562824249,0,0,
518,39.2639122,15.51722717,4.726372719,1.904002786,11.30666447,4.60656309127808,1.09076750278473,5.91018056869507,0.983619928359985,5.69037866592407,24.9944438934326,76.9745254516602,5.13055801391602,1.00521445274353,0,0,
519,39.26869202,15.51845741,4.726689816,1.904044032,11.30802822,4.60679912567139,1.09079217910767,5.91089105606079,0.983780443668365,5.69745779037476,25.0117568969727,76.994010925293,5.13218402862549,1.00531053543091,0,0,
520,39.27347565,15.51968002,4.727006435,1.904085279,11.30939102,4.6070294380188,1.09081649780273,5.91158199310303,0.983936667442322,5.70439767837524,25.028865814209,77.013542175293,5.13376569747925,1.00540411472321,0,0,
521,39.27825546,15.52090549,4.727323532,1.904126525,11.31075287,4.60725593566895,1.09084057807922,5.91225528717041,0.984089076519012,5.71120071411133,25.0457725524902,77.0331192016602,5.13530445098877,1.00549566745758,0,0,
522,39.28064346,15.52152061,4.727480888,1.904147148,11.31143475,4.60746765136719,1.09086239337921,5.91290187835693,0.984234929084778,5.71786880493164,25.0624771118164,77.052734375,5.13679504394531,1.00558257102966,0,0,
523,39.28542328,15.52274227,4.727798939,1.904188275,11.31279659,4.60766744613647,1.09088265895844,5.91352319717407,0.98437488079071,5.72440433502197,25.0789813995361,77.072395324707,5.13823986053467,1.0056654214859,0,0,
524,39.29020309,15.52397156,4.728116035,1.904229641,11.31415939,4.60787057876587,1.09090423583984,5.91413307189941,0.984512627124786,5.73080968856812,25.0952911376953,77.0920867919922,5.13964796066284,1.00574779510498,0,0,
525,39.29259872,15.52458096,4.728273869,1.904250145,11.31484127,4.60806369781494,1.09092438220978,5.91472148895264,0.984645426273346,5.73708724975586,25.1114044189453,77.1118240356445,5.14101362228394,1.00582683086395,0,0,
526,39.29737854,15.5258112,4.728590965,1.904291391,11.31620407,4.60824918746948,1.09094369411469,5.91529083251953,0.984773635864258,5.74323892593384,25.1273212432861,77.1315841674805,5.14233875274658,1.00590300559998,0,0,
527,39.30215454,15.52702713,4.728907585,1.904332399,11.31756401,4.60844039916992,1.09096443653107,5.91585302352905,0.984900891780853,5.74926710128784,25.1430473327637,77.1513900756836,5.14363241195679,1.00597965717316,0,0,
528,39.30455017,15.52764416,4.729065895,1.904353261,11.31824684,4.60862445831299,1.09098410606384,5.91639804840088,0.985024213790894,5.75517320632935,25.1585826873779,77.1712188720703,5.14488983154297,1.00605368614197,0,0,
529,39.30693817,15.52825642,4.729224682,1.904373765,11.31892681,4.60879135131836,1.09100103378296,5.91691637039185,0.985140979290009,5.7609601020813,25.1739292144775,77.1910781860352,5.14610481262207,1.00612282752991,0,0,
530,39.31171799,15.52947998,4.729540825,1.904414892,11.32028961,4.6089563369751,1.09101819992065,5.91742181777954,0.985254883766174,5.76662969589233,25.1890869140625,77.2109680175781,5.1472864151001,1.00619053840637,0,0,
531,39.3141098,15.53009605,4.729700089,1.904435515,11.32097244,4.60911989212036,1.09103548526764,5.91791486740112,0.985366225242615,5.77218389511108,25.2040576934814,77.2308883666992,5.14843559265137,1.00625705718994,0,0,
532,39.31888962,15.53131962,4.730016708,1.904476643,11.32233238,4.60928297042847,1.0910530090332,5.91839694976807,0.985475242137909,5.77762508392334,25.2188472747803,77.2508392333984,5.14955425262451,1.00632262229919,0,0,
533,39.32127762,15.53193283,4.730175018,1.904497266,11.32301426,4.6094446182251,1.09107053279877,5.91886901855469,0.985582232475281,5.78295516967773,25.2334537506104,77.2708129882813,5.15064382553101,1.00638735294342,0,0,
534,39.32367325,15.5325489,4.730333805,1.904518008,11.32369709,4.60959434509277,1.09108603000641,5.91932106018066,0.985684335231781,5.7881760597229,25.2478809356689,77.2908096313477,5.15169858932495,1.00644838809967,0,0,
535,39.32605743,15.53315639,4.730491638,1.904538274,11.32437706,4.60973405838013,1.09110021591187,5.91975450515747,0.985782086849213,5.79328966140747,25.2621269226074,77.3108367919922,5.15271997451782,1.0065062046051,0,0,
536,39.32844925,15.53377151,4.730650902,1.904559016,11.32505894,4.60986614227295,1.09111356735229,5.92017126083374,0.985875844955444,5.79829740524292,25.276195526123,77.3308792114258,5.15370988845825,1.00656139850616,0,0,
537,39.33323288,15.53499508,4.730967045,1.904600143,11.32642174,4.61000442504883,1.09112846851349,5.92058372497559,0.985969126224518,5.8032021522522,25.2900886535645,77.350944519043,5.15467643737793,1.00661718845367,0,0,
538,39.33561707,15.53560925,4.731125355,1.904620647,11.32710075,4.61014747619629,1.091144323349,5.92099285125732,0.986061930656433,5.80800533294678,25.3038101196289,77.3710327148438,5.15562105178833,1.00667357444763,0,0,
539,39.33800888,15.53622246,4.731283188,1.904641271,11.32778358,4.61028242111206,1.09115862846375,5.92138767242432,0.986151337623596,5.81270885467529,25.3173599243164,77.3911437988281,5.15653705596924,1.0067275762558,0,0,
540,39.3404007,15.53683186,4.731441975,1.904661775,11.32846355,4.61041021347046,1.09117209911346,5.92176914215088,0.986237645149231,5.81731462478638,25.330738067627,77.411262512207,5.15742635726929,1.00677943229675,0,0,
541,39.34278488,15.53744507,4.731600285,1.904682398,11.32914448,4.61053371429443,1.09118497371674,5.92213869094849,0.986321151256561,5.82182455062866,25.3439483642578,77.4314041137695,5.15828943252563,1.00682950019836,0,0,
542,39.34518051,15.5380621,4.731758595,1.904703021,11.32982731,4.61065292358398,1.09119749069214,5.92249727249146,0.986402213573456,5.82624006271362,25.356990814209,77.4515609741211,5.15912771224976,1.00687801837921,0,0,
543,39.34756851,15.53866863,4.731916428,1.904723525,11.33050728,4.61076927185059,1.09120965003967,5.9228458404541,0.986481010913849,5.83056354522705,25.3698692321777,77.4717254638672,5.15994262695313,1.00692534446716,0,0,
544,39.34996033,15.53928471,4.732075691,1.904744029,11.33118916,4.6108832359314,1.09122180938721,5.92318487167358,0.98655778169632,5.83479642868042,25.3825817108154,77.4918975830078,5.16073513031006,1.00697159767151,0,0,
545,39.35234833,15.5398941,4.732234001,1.904764533,11.33187008,4.61099529266357,1.09123373031616,5.92351627349854,0.986632764339447,5.83894014358521,25.395133972168,77.512092590332,5.16150617599487,1.00701677799225,0,0,
546,39.35234833,15.5398941,4.732234001,1.904764533,11.33187008,4.61109447479248,1.09124350547791,5.92382860183716,0.986703097820282,5.8429970741272,25.4075241088867,77.5322952270508,5.16224908828735,1.00705826282501,0,0,
547,39.35474014,15.54050732,4.732391834,1.904785156,11.332551,4.61118316650391,1.09125185012817,5.92412376403809,0.986769199371338,5.84696817398071,25.4197578430176,77.5525054931641,5.16296577453613,1.00709664821625,0,0,
548,39.35713196,15.54112148,4.732550144,1.904805779,11.33323288,4.6112756729126,1.09126150608063,5.92441463470459,0.986834645271301,5.85085487365723,25.4318313598633,77.5727233886719,5.1636643409729,1.00713515281677,0,0,
549,39.35951996,15.54173088,4.732708931,1.904826164,11.33391285,4.6113715171814,1.09127187728882,5.92470169067383,0.986899435520172,5.85465908050537,25.4437522888184,77.5929565429688,5.16434574127197,1.00717377662659,0,0,
550,39.36190796,15.54235077,4.732868195,1.904846787,11.33459473,4.61146974563599,1.09128272533417,5.92498540878296,0.98696368932724,5.85838222503662,25.4555187225342,77.6131896972656,5.16501092910767,1.00721263885498,0,0,
551,39.36190796,15.54235077,4.732868195,1.904846787,11.33459473,4.61155796051025,1.09129178524017,5.92525482177734,0.987024366855621,5.86202621459961,25.4671325683594,77.6334228515625,5.16565275192261,1.00724875926971,0,0,
552,39.36430359,15.54296112,4.733025551,1.904867411,11.33527756,4.61163806915283,1.09129977226257,5.9255108833313,0.98708188533783,5.86559247970581,25.4785938262939,77.6536636352539,5.16627311706543,1.00728249549866,0,0,
553,39.36668777,15.54356766,4.733183384,1.904887915,11.33595562,4.61172389984131,1.09130907058716,5.92576599121094,0.987139523029327,5.8690824508667,25.4899082183838,77.6739120483398,5.16687965393066,1.00731706619263,0,0,
554,39.36907959,15.54418755,4.733342648,1.904908299,11.33663845,4.61181449890137,1.09131932258606,5.92602062225342,0.98719733953476,5.87249755859375,25.5010757446289,77.6941604614258,5.16747331619263,1.00735235214233,0,0,
555,39.36907959,15.54418755,4.733342648,1.904908299,11.33663845,4.61189603805542,1.09132790565491,5.92626333236694,0.987252354621887,5.87583923339844,25.5120964050293,77.7144088745117,5.1680474281311,1.00738537311554,0,0,
556,39.37147141,15.54479694,4.733501434,1.904929042,11.33731937,4.61197185516357,1.09133553504944,5.92649555206299,0.987304747104645,5.87910938262939,25.5229740142822,77.7346572875977,5.16860246658325,1.0074166059494,0,0,
557,39.37147141,15.54479694,4.733501434,1.904929042,11.33731937,4.61204242706299,1.09134256839752,5.92671775817871,0.987354755401611,5.88230895996094,25.5337085723877,77.7549133300781,5.16913986206055,1.00744605064392,0,0,
558,39.37385941,15.54540443,4.733657837,1.904949546,11.3380003,4.61210918426514,1.09134924411774,5.92693138122559,0.987402677536011,5.88543939590454,25.5443019866943,77.7751617431641,5.16966009140015,1.00747418403625,0,0,
559,39.37624741,15.54602051,4.733816624,1.904969931,11.33868122,4.61218404769897,1.09135770797729,5.92714786529541,0.987451791763306,5.88850212097168,25.5547561645508,77.7954025268555,5.17017078399658,1.00750386714935,0,0,
560,39.37624741,15.54602051,4.733816624,1.904969931,11.33868122,4.61225414276123,1.09136521816254,5.92735576629639,0.987498939037323,5.89149856567383,25.5650730133057,77.8156509399414,5.1706657409668,1.00753211975098,0,0,
561,39.37863922,15.54663372,4.733975887,1.904990554,11.3393631,4.61232089996338,1.09137213230133,5.92755651473999,0.987544238567352,5.89443016052246,25.5752544403076,77.8358993530273,5.17114543914795,1.00755929946899,0,0,
562,39.37863922,15.54663372,4.733975887,1.904990554,11.3393631,4.61238431930542,1.09137868881226,5.92775011062622,0.987587869167328,5.89729785919189,25.5853023529053,77.8561401367188,5.1716103553772,1.00758528709412,0,0,
563,39.38103104,15.54724693,4.734134197,1.905011177,11.34004498,4.61244583129883,1.0913850069046,5.92793750762939,0.987630128860474,5.9001030921936,25.59521484375,77.8763656616211,5.17206192016602,1.00761044025421,0,0,
564,39.38103104,15.54724693,4.734134197,1.905011177,11.34004498,4.6125054359436,1.09139120578766,5.92811965942383,0.987671077251434,5.90284729003906,25.6049957275391,77.8965835571289,5.1725001335144,1.00763487815857,0,0,
565,39.38341904,15.54785728,4.734291553,1.905031681,11.34072495,4.6125636100769,1.09139728546143,5.92829608917236,0.987710893154144,5.90553140640259,25.6146469116211,77.9168090820313,5.17292547225952,1.00765860080719,0,0,
566,39.38341904,15.54785728,4.734291553,1.905031681,11.34072495,4.61262035369873,1.0914032459259,5.92846775054932,0.987749576568604,5.90815687179565,25.6241703033447,77.9370193481445,5.17333889007568,1.00768160820007,0,0,
567,39.38581085,15.54847717,4.73445034,1.905052185,11.34140778,4.61267614364624,1.09140920639038,5.92863512039185,0.987787425518036,5.91072463989258,25.63356590271,77.9572219848633,5.17374086380005,1.00770425796509,0,0,
568,39.38581085,15.54847717,4.73445034,1.905052185,11.34140778,4.61273145675659,1.09141516685486,5.92879867553711,0.987824440002441,5.91323614120483,25.6428375244141,77.977409362793,5.17413139343262,1.00772655010223,0,0,
569,39.38819885,15.54908371,4.73460865,1.905072689,11.34208679,4.61278581619263,1.09142100811005,5.92895889282227,0.987860679626465,5.91569232940674,25.651985168457,77.9975891113281,5.17451190948486,1.00774848461151,0,0,
570,39.38819885,15.54908371,4.73460865,1.905072689,11.34208679,4.61284017562866,1.09142696857452,5.92911577224731,0.987896203994751,5.91809463500977,25.6610088348389,78.0177536010742,5.17488193511963,1.00777006149292,0,0,
571,39.39058685,15.54969406,4.734766483,1.905093193,11.34276772,4.61289405822754,1.091432929039,5.92926979064941,0.987931132316589,5.92044353485107,25.6699104309082,78.0379104614258,5.17524290084839,1.00779128074646,0,0,
572,39.39058685,15.54969406,4.734766483,1.905093193,11.34276772,4.61294794082642,1.09143877029419,5.92942047119141,0.98796546459198,5.9227409362793,25.6786937713623,78.0580520629883,5.17559432983398,1.00781238079071,0,0,
573,39.39058685,15.54969406,4.734766483,1.905093193,11.34276772,4.61298990249634,1.09144246578217,5.92955780029297,0.987996280193329,5.92498731613159,25.6873588562012,78.0781860351563,5.17593002319336,1.00783038139343,0,0,
574,39.39297867,15.55030727,4.73492527,1.905113697,11.34344864,4.61303424835205,1.09144699573517,5.92969417572021,0.988026976585388,5.92718410491943,25.6959075927734,78.0983047485352,5.17625761032104,1.00784862041473,0,0,
575,39.39297867,15.55030727,4.73492527,1.905113697,11.34344864,4.61308002471924,1.09145200252533,5.92982912063599,0.988057553768158,5.92933225631714,25.7043399810791,78.118408203125,5.1765775680542,1.0078672170639,0,0,
576,39.39297867,15.55030727,4.73492527,1.905113697,11.34344864,4.6131157875061,1.09145522117615,5.9299521446228,0.988085031509399,5.93143272399902,25.7126579284668,78.1384963989258,5.17688322067261,1.00788307189941,0,0,
577,39.39536667,15.55091667,4.73508358,1.905134201,11.34412956,4.61315536499023,1.09145939350128,5.93007516860962,0.98811274766922,5.9334864616394,25.7208633422852,78.1585693359375,5.1771821975708,1.00789940357208,0,0,
578,39.39536667,15.55091667,4.73508358,1.905134201,11.34412956,4.61319828033447,1.09146416187286,5.93019819259644,0.988140642642975,5.9354944229126,25.7289562225342,78.1786193847656,5.17747449874878,1.00791621208191,0,0,
579,39.39536667,15.55091667,4.73508358,1.905134201,11.34412956,4.61323165893555,1.09146726131439,5.93030977249146,0.988165676593781,5.93745708465576,25.7369384765625,78.1986694335938,5.17775392532349,1.00793063640594,0,0,
580,39.3977623,15.55153656,4.73524189,1.905154824,11.34481239,4.61326932907104,1.09147131443024,5.93042278289795,0.988191246986389,5.93937587738037,25.7448120117188,78.2186965942383,5.17802810668945,1.00794589519501,0,0,
581,39.3977623,15.55153656,4.73524189,1.905154824,11.34481239,4.61331033706665,1.09147596359253,5.93053722381592,0.988217234611511,5.9412522315979,25.7525787353516,78.2387008666992,5.17829704284668,1.00796186923981,0,0,
582,39.3977623,15.55153656,4.73524189,1.905154824,11.34481239,4.61334228515625,1.09147906303406,5.93064117431641,0.988240540027618,5.94308662414551,25.7602405548096,78.2586898803711,5.17855358123779,1.00797545909882,0,0,
583,39.40014648,15.55214405,4.735399723,1.905175328,11.34549236,4.61337900161743,1.0914831161499,5.93074655532837,0.988264501094818,5.94487953186035,25.7677955627441,78.2786560058594,5.17880582809448,1.00799000263214,0,0,
584,39.40014648,15.55214405,4.735399723,1.905175328,11.34549236,4.61341905593872,1.09148776531219,5.93085384368896,0.988288938999176,5.94663238525391,25.7752494812012,78.2985992431641,5.17905378341675,1.0080052614212,0,0,
585,39.40014648,15.55214405,4.735399723,1.905175328,11.34549236,4.613450050354,1.09149086475372,5.93095111846924,0.988310873508453,5.94834566116333,25.782600402832,78.3185272216797,5.17929077148438,1.00801825523376,0,0,
586,39.40014648,15.55214405,4.735399723,1.905175328,11.34549236,4.61347436904907,1.09149277210236,5.93103981018066,0.988330543041229,5.95002031326294,25.7898502349854,78.3384246826172,5.17951726913452,1.00802934169769,0,0,
587,39.4025383,15.55275917,4.735558987,1.905195832,11.34617424,4.6135048866272,1.09149622917175,5.9311318397522,0.988351285457611,5.95165729522705,25.7970008850098,78.3582992553711,5.17974042892456,1.00804173946381,0,0,
588,39.4025383,15.55275917,4.735558987,1.905195832,11.34617424,4.61354064941406,1.09150052070618,5.93122673034668,0.988373041152954,5.95325708389282,25.8040504455566,78.3781585693359,5.17996025085449,1.00805521011353,0,0,
589,39.4025383,15.55275917,4.735558987,1.905195832,11.34617424,4.61356830596924,1.09150326251984,5.93131303787231,0.988392472267151,5.95482063293457,25.8110046386719,78.3979949951172,5.18017053604126,1.00806677341461,0,0,
590,39.4025383,15.55275917,4.735558987,1.905195832,11.34617424,4.61358976364136,1.09150493144989,5.93139171600342,0.98840993642807,5.95634889602661,25.8178615570068,78.4178161621094,5.18037176132202,1.00807666778564,0,0,
591,39.40493011,15.55337334,4.735717297,1.905216336,11.34685707,4.61361837387085,1.09150815010071,5.93147420883179,0.98842865228653,5.9578423500061,25.8246231079102,78.4376068115234,5.18057060241699,1.00808799266815,0,0,
592,39.40493011,15.55337334,4.735717297,1.905216336,11.34685707,4.61365270614624,1.09151232242584,5.93156051635742,0.98844850063324,5.95930194854736,25.8312931060791,78.4573745727539,5.18076753616333,1.00810062885284,0,0,
593,39.40493011,15.55337334,4.735717297,1.905216336,11.34685707,4.6136794090271,1.09151494503021,5.93163871765137,0.988466262817383,5.96072864532471,25.837869644165,78.4771118164063,5.18095588684082,1.0081113576889,0,0,
594,39.40493011,15.55337334,4.735717297,1.905216336,11.34685707,4.6136999130249,1.09151673316956,5.9317102432251,0.988482177257538,5.96212291717529,25.8443565368652,78.496826171875,5.18113565444946,1.0081205368042,0,0,
595,39.40493011,15.55337334,4.735717297,1.905216336,11.34685707,4.61371564865112,1.09151780605316,5.93177556991577,0.988496541976929,5.96348524093628,25.8507537841797,78.5165176391602,5.18130731582642,1.00812828540802,0,0,
596,39.4073143,15.55398655,4.735875607,1.90523684,11.34753609,4.61373996734619,1.09152066707611,5.93184614181519,0.988512456417084,5.96481657028198,25.8570613861084,78.5361785888672,5.18147802352905,1.00813794136047,0,0,
597,39.4073143,15.55398655,4.735875607,1.90523684,11.34753609,4.61377048492432,1.09152460098267,5.93192148208618,0.988529801368713,5.96611738204956,25.86328125,78.5558090209961,5.18164825439453,1.0081490278244,0,0,
598,39.4073143,15.55398655,4.735875607,1.90523684,11.34753609,4.61379432678223,1.09152710437775,5.9319896697998,0.988545298576355,5.96738862991333,25.8694133758545,78.5754089355469,5.18181037902832,1.00815844535828,0,0,
599,39.4073143,15.55398655,4.735875607,1.90523684,11.34753609,4.6138129234314,1.09152865409851,5.93205165863037,0.988559186458588,5.96863079071045,25.8754615783691,78.5949859619141,5.18196582794189,1.00816655158997,0,0,
600,39.4073143,15.55398655,4.735875607,1.90523684,11.34753609,4.61382722854614,1.09152972698212,5.9321084022522,0.98857170343399,5.96984434127808,25.8814239501953,78.6145324707031,5.1821141242981,1.00817334651947,0,0,
